id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location
12388267,JE258008,6/7/2021 20:00,033XX W DIVISION ST,810,THEFT,OVER $500,VEHICLE - COMMERCIAL,FALSE,FALSE,1121,11,26,23,6,1153651,1907781,2021,6/14/2021 17:03,41.90279006,-87.71105404,(41.90279006-87.71105404)
12388124,JE257973,6/7/2021 20:00,033XX W DIVISION ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,1121,11,26,23,6,1153651,1907781,2021,6/14/2021 17:03,41.90279006,-87.71105404,(41.90279006-87.71105404)
12388075,JE257931,6/7/2021 20:00,014XX W WINONA ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2033,20,47,3,6,1165543,1934304,2021,6/14/2021 17:03,41.97532552,-87.6666149,(41.97532552-87.6666149)
12387858,JE257586,6/7/2021 20:00,046XX N WOLCOTT AVE,4386,OTHER OFFENSE,VIOLATION OF CIVIL NO CONTACT ORDER,SIDEWALK,FALSE,TRUE,1912,19,47,4,26,1162986,1930738,2021,6/14/2021 17:03,41.96559449,-87.67611845,(41.96559449-87.67611845)
12387835,JE257627,6/7/2021 20:00,092XX S WALLACE ST,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,2223,22,21,73,08A,1173928,1843529,2021,6/14/2021 17:03,41.72604872,-87.63848167,(41.72604872-87.63848167)
12388208,JE258096,6/7/2021 20:00,042XX N SAWYER AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - GARAGE,FALSE,FALSE,1724,17,33,16,14,1153958,1928069,2021,6/14/2021 17:03,41.95845581,-87.70938405,(41.95845581-87.70938405)
12388817,JE258764,6/7/2021 20:00,083XX S ELIZABETH ST,630,BURGLARY,ATTEMPT FORCIBLE ENTRY,STREET,FALSE,FALSE,613,6,21,71,5,1169444,1849481,2021,6/14/2021 17:03,41.74248,-87.65473498,(41.74248-87.65473498)
12390152,JE259662,6/7/2021 20:00,057XX W DAKIN ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,FALSE,TRUE,1633,16,38,15,26,1137453,1925674,2021,6/14/2021 17:03,41.95219744,-87.77012129,(41.95219744-87.77012129)
12388269,JE258164,6/7/2021 20:00,048XX W CONCORD PL,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2533,25,37,25,7,1143705,1910529,2021,6/14/2021 17:03,41.91052304,-87.74751893,(41.91052304-87.74751893)
12389034,JE258183,6/7/2021 20:00,019XX S HOMAN AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1024,10,24,29,6,1154009,1890222,2021,6/14/2021 17:03,41.85459921,-87.71020731,(41.85459921-87.71020731)
12387729,JE257560,6/7/2021 19:53,038XX N TROY ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1733,17,33,16,08B,1154706,1925285,2021,6/14/2021 17:03,41.95080135,-87.70670894,(41.95080135-87.70670894)
12387724,JE257566,6/7/2021 19:50,0000X W 103RD ST,460,BATTERY,SIMPLE,HOTEL / MOTEL,FALSE,FALSE,512,5,34,49,08B,1177576,1836668,2021,6/14/2021 17:03,41.70713963,-87.62532552,(41.70713963-87.62532552)
12389415,JE259606,6/7/2021 19:50,0000X S HALSTED ST,5001,OTHER OFFENSE,OTHER CRIME INVOLVING PROPERTY,SMALL RETAIL STORE,FALSE,FALSE,1232,12,27,28,26,1171057,1900105,2021,6/14/2021 17:03,41.88136236,-87.6473443,(41.88136236-87.6473443)
12389263,JE259406,6/7/2021 19:47,004XX N MICHIGAN AVE,860,THEFT,RETAIL THEFT,DRUG STORE,FALSE,FALSE,1834,18,42,8,6,1177361,1903270,2021,6/14/2021 17:03,41.88990668,-87.62410051,(41.88990668-87.62410051)
12388140,JE257551,6/7/2021 19:43,073XX S UNIVERSITY AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,TRUE,324,3,5,69,26,1185155,1856505,2021,6/14/2021 17:03,41.76140017,-87.59694998,(41.76140017-87.59694998)
12387930,JE257712,6/7/2021 19:40,035XX W ARMITAGE AVE,890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,1413,14,26,22,6,1152830,1913069,2021,6/14/2021 17:03,41.91731711,-87.71392947,(41.91731711-87.71392947)
12387735,JE257580,6/7/2021 19:40,097XX S AVENUE M,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,432,4,10,52,08B,1201463,1841092,2021,6/14/2021 17:03,41.71870722,-87.53770337,(41.71870722-87.53770337)
12387804,JE257608,6/7/2021 19:38,013XX W 59TH ST,5131,OTHER OFFENSE,VIOLENT OFFENDER - ANNUAL REGISTRATION,STREET,TRUE,FALSE,713,7,16,67,26,1168202,1865632,2021,6/14/2021 17:03,41.78682725,-87.65882164,(41.78682725-87.65882164)
12388722,JE258403,6/7/2021 19:35,018XX S HARDING AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,1014,10,24,29,11,1150352,1890616,2021,6/14/2021 17:03,41.85575243,-87.72361987,(41.85575243-87.72361987)
12387707,JE257567,6/7/2021 19:34,119XX S MICHIGAN AVE,502R,OTHER OFFENSE,VEHICLE TITLE / REGISTRATION OFFENSE,STREET,TRUE,FALSE,532,5,9,53,26,1178985,1825858,2021,6/14/2021 17:03,41.67744354,-87.62049339,(41.67744354-87.62049339)
12387723,JE257553,6/7/2021 19:32,015XX S SPAULDING AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,SIDEWALK,TRUE,FALSE,1022,10,24,29,15,1154613,1892318,2021,6/14/2021 17:03,41.86033882,-87.70793432,(41.86033882-87.70793432)
12387805,JE257570,6/7/2021 19:31,017XX N LOCKWOOD AVE,430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,APARTMENT,TRUE,TRUE,2532,25,37,25,04B,1140796,1911001,2021,6/14/2021 17:03,41.91187228,-87.75819402,(41.91187228-87.75819402)
12388307,JE258148,6/7/2021 19:30,042XX S WABASH AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,FALSE,FALSE,213,2,3,38,08A,1177420,1876918,2021,6/14/2021 17:03,41.81759367,-87.62468252,(41.81759367-87.62468252)
12387823,JE257541,6/7/2021 19:30,056XX N LINCOLN AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,2011,20,40,2,08B,1157660,1937177,2021,6/14/2021 17:03,41.98337386,-87.69552478,(41.98337386-87.69552478)
12390370,JE260749,6/7/2021 19:30,045XX N WINCHESTER AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,1912,19,47,4,6,1162600,1930068,2021,6/14/2021 17:03,41.96376409,-87.67755654,(41.96376409-87.67755654)
12388757,JE258869,6/7/2021 19:30,037XX W 38TH ST,820,THEFT,$500 AND UNDER,WAREHOUSE,FALSE,FALSE,821,8,14,57,6,1152179,1878957,2021,6/14/2021 17:03,41.82372287,-87.71722081,(41.82372287-87.71722081)
12389828,JE257527,6/7/2021 19:30,034XX W MADISON ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1123,11,28,27,08B,1153392,1899803,2021,6/14/2021 17:03,41.88090279,-87.71221753,(41.88090279-87.71221753)
12390436,JE260848,6/7/2021 19:30,033XX S DR MARTIN LUTHER KING JR DR,560,ASSAULT,SIMPLE,RESTAURANT,FALSE,FALSE,211,2,4,35,08A,1179466,1882638,2021,6/14/2021 17:03,41.83324324,-87.61700231,(41.83324324-87.61700231)
12388059,JE257858,6/7/2021 19:30,010XX E 82ND ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,631,6,8,44,14,1184540,1850835,2021,6/14/2021 17:03,41.74585554,-87.59938126,(41.74585554-87.59938126)
12387871,JE257651,6/7/2021 19:30,023XX N CALIFORNIA AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,FALSE,TRUE,1414,14,1,22,08A,1157311,1915583,2021,6/14/2021 17:03,41.92412573,-87.69739766,(41.92412573-87.69739766)
12387720,JE257552,6/7/2021 19:20,017XX W SCHREIBER AVE,033A,ROBBERY,ATTEMPT ARMED - HANDGUN,STREET,FALSE,FALSE,2432,24,40,1,3,1163656,1942972,2021,6/14/2021 17:03,41.99915088,-87.67330839,(41.99915088-87.67330839)
12387728,JE257537,6/7/2021 19:20,018XX W LAWRENCE AVE,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,2032,20,47,4,6,1163385,1931915,2021,6/14/2021 17:03,41.96881582,-87.67461815,(41.96881582-87.67461815)
12387770,JE257532,6/7/2021 19:20,037XX S DR MARTIN LUTHER KING JR DR,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,FALSE,FALSE,212,2,3,35,04A,1179468,1880369,2021,6/14/2021 17:03,41.82701689,-87.61706439,(41.82701689-87.61706439)
12387624,JE257530,6/7/2021 19:20,051XX S CARPENTER ST,1320,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,FALSE,FALSE,934,9,20,61,14,1170185,1870752,2021,6/14/2021 17:03,41.80083418,-87.65140199,(41.80083418-87.65140199)
12387645,JE257525,6/7/2021 19:20,059XX S FRANCISCO AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,TRUE,824,8,16,66,14,1158064,1865072,2021,6/14/2021 17:03,41.78550276,-87.6960084,(41.78550276-87.6960084)
12388768,JE258793,6/7/2021 19:16,004XX N MICHIGAN AVE,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,SMALL RETAIL STORE,FALSE,FALSE,1834,18,42,8,10,1177357,1903444,2021,6/14/2021 17:03,41.89038424,-87.62410992,(41.89038424-87.62410992)
12388390,JE257524,6/7/2021 19:14,046XX N KENMORE AVE,560,ASSAULT,SIMPLE,ALLEY,FALSE,FALSE,1914,19,46,3,08A,1168402,1931046,2021,6/14/2021 17:03,41.96632393,-87.65619612,(41.96632393-87.65619612)
12387776,JE257535,6/7/2021 19:10,005XX W ROOSEVELT RD,1110,DECEPTIVE PRACTICE,BOGUS CHECK,CURRENCY EXCHANGE,FALSE,FALSE,124,1,25,28,11,1172693,1894968,2021,6/14/2021 17:03,41.86723004,-87.64148908,(41.86723004-87.64148908)
12387739,JE257539,6/7/2021 19:10,025XX W SUPERIOR ST,560,ASSAULT,SIMPLE,RESIDENCE - YARD (FRONT / BACK),FALSE,FALSE,1221,12,26,24,08A,1159398,1904909,2021,6/14/2021 17:03,41.89479271,-87.69002332,(41.89479271-87.69002332)
12387670,JE257528,6/7/2021 19:07,083XX S GREEN ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,TRUE,FALSE,613,6,21,71,15,1172079,1849513,2021,6/14/2021 17:03,41.74251039,-87.6450794,(41.74251039-87.6450794)
12387667,JE257514,6/7/2021 19:05,012XX N CICERO AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,AUTO / BOAT / RV DEALERSHIP,FALSE,FALSE,2533,25,37,25,08A,1144141,1907756,2021,6/14/2021 17:03,41.90290544,-87.74598697,(41.90290544-87.74598697)
12387841,JE257547,6/7/2021 19:04,062XX S KILBOURN AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,ALLEY,TRUE,FALSE,813,8,13,65,15,1147443,1862927,2021,6/14/2021 17:03,41.77982597,-87.7350051,(41.77982597-87.7350051)
12387665,JE257516,6/7/2021 19:04,053XX W PARKER AVE,460,BATTERY,SIMPLE,RESIDENCE - YARD (FRONT / BACK),FALSE,FALSE,2514,25,31,19,08B,1140229,1917766,2021,6/14/2021 17:03,41.93044659,-87.76011092,(41.93044659-87.76011092)
12389932,JE260239,6/7/2021 19:00,012XX W LUNT AVE,820,THEFT,$500 AND UNDER,RESIDENCE - YARD (FRONT / BACK),FALSE,FALSE,2431,24,49,1,6,1166424,1946644,2021,6/14/2021 17:03,42.00916791,-87.66301998,(42.00916791-87.66301998)
12388708,JE258003,6/7/2021 19:00,053XX N CALIFORNIA AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2011,20,40,4,6,,,2021,6/14/2021 17:03,,,()
12389058,JE257841,6/7/2021 19:00,055XX W BELMONT AVE,313,ROBBERY,ARMED - OTHER DANGEROUS WEAPON,SIDEWALK,FALSE,FALSE,2514,25,31,19,3,1138653,1920720,2021,6/14/2021 17:03,41.93858144,-87.76583058,(41.93858144-87.76583058)
12388189,JE258065,6/7/2021 19:00,124XX S WALLACE ST,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,523,5,34,53,08A,1174561,1822263,2021,6/14/2021 17:03,41.66767757,-87.63679293,(41.66767757-87.63679293)
12388564,JE258420,6/7/2021 19:00,124XX S WALLACE ST,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,523,5,34,53,08A,1174561,1822268,2021,6/14/2021 17:03,41.66769129,-87.63679278,(41.66769129-87.63679278)
12387666,JE257543,6/7/2021 19:00,017XX N MONITOR AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,STREET,FALSE,TRUE,2531,25,29,25,08A,1137161,1910961,2021,6/14/2021 17:03,41.91182863,-87.7715491,(41.91182863-87.7715491)
12387839,JE257534,6/7/2021 18:58,005XX N RUSH ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1834,18,42,8,7,1177010,1903839,2021,6/14/2021 17:03,41.891476,-87.62537228,(41.891476-87.62537228)
12387863,JE257526,6/7/2021 18:55,044XX W CONGRESS PKWY,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,TRUE,FALSE,1131,11,28,26,26,1146972,1897324,2021,6/14/2021 17:03,41.8742252,-87.73585487,(41.8742252-87.73585487)
12387719,JE257502,6/7/2021 18:50,001XX S HALSTED ST,460,BATTERY,SIMPLE,SMALL RETAIL STORE,FALSE,FALSE,1232,12,27,28,08B,1171070,1899634,2021,6/14/2021 17:03,41.88006962,-87.64731039,(41.88006962-87.64731039)
12387764,JE257519,6/7/2021 18:47,002XX E 35TH ST,2012,NARCOTICS,MANUFACTURE / DELIVER - COCAINE,SIDEWALK,TRUE,FALSE,211,2,4,35,18,1178642,1881841,2021,6/14/2021 17:03,41.83107503,-87.62004997,(41.83107503-87.62004997)
12388718,JE258457,6/7/2021 18:46,0000X E RANDOLPH ST,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,FALSE,FALSE,111,1,42,32,6,1176582,1901291,2021,6/14/2021 17:03,41.88449383,-87.62702113,(41.88449383-87.62702113)
12387827,JE257629,6/7/2021 18:45,016XX N DAMEN AVE,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,1434,14,2,24,08A,1162768,1910885,2021,6/14/2021 17:03,41.9111213,-87.67747845,(41.9111213-87.67747845)
12387833,JE257675,6/7/2021 18:37,014XX N LOREL AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,TRUE,2532,25,37,25,26,1140426,1909036,2021,6/14/2021 17:03,41.9064869,-87.7596016,(41.9064869-87.7596016)
12387642,JE257476,6/7/2021 18:35,063XX S KNOX AVE,460,BATTERY,SIMPLE,RESIDENCE - YARD (FRONT / BACK),TRUE,FALSE,813,8,13,64,08B,1146467,1862139,2021,6/14/2021 17:03,41.77768215,-87.73860329,(41.77768215-87.73860329)
12387830,JE257475,6/7/2021 18:33,006XX E 69TH ST,560,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,321,3,20,42,08A,1181907,1859412,2021,6/14/2021 17:03,41.76945295,-87.6087643,(41.76945295-87.6087643)
12387655,JE257497,6/7/2021 18:30,029XX W HARRISON ST,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,FALSE,FALSE,1135,11,27,27,04B,1156773,1897224,2021,6/14/2021 17:03,41.87375794,-87.69987259,(41.87375794-87.69987259)
12388257,JE258198,6/7/2021 18:30,057XX W BLOOMINGDALE AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,2531,25,29,25,6,1137890,1911257,2021,6/14/2021 17:03,41.91262775,-87.76886378,(41.91262775-87.76886378)
12388397,JE258111,6/7/2021 18:30,016XX S HOMAN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,1021,10,24,29,14,1153969,1891625,2021,6/14/2021 17:03,41.85845,-87.71031676,(41.85845-87.71031676)
12387708,JE257498,6/7/2021 18:30,025XX E 79TH ST,460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,422,4,7,46,08B,1194646,1853084,2021,6/14/2021 17:03,41.75178447,-87.56227767,(41.75178447-87.56227767)
12389779,JE259192,6/7/2021 18:30,004XX E ERIE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,1834,18,42,8,14,1179370,1904874,2021,6/14/2021 17:03,41.89426233,-87.61667347,(41.89426233-87.61667347)
12387731,JE257512,6/7/2021 18:30,003XX E 35TH ST,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,TRUE,FALSE,212,2,3,35,6,1178999,1881848,2021,6/14/2021 17:03,41.83108609,-87.61873992,(41.83108609-87.61873992)
12387580,JE257452,6/7/2021 18:25,020XX S WOOD ST,890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,1234,12,25,31,6,1164688,1890249,2021,6/14/2021 17:03,41.85445395,-87.67101011,(41.85445395-87.67101011)
12387527,JE257457,6/7/2021 18:23,002XX S STATE ST,810,THEFT,OVER $500,CTA TRAIN,FALSE,FALSE,113,1,42,32,6,1176417,1899156,2021,6/14/2021 17:03,41.878639,-87.62769149,(41.878639-87.62769149)
12387779,JE257509,6/7/2021 18:15,002XX S CENTRAL PARK BLVD,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,FALSE,TRUE,1123,11,28,27,3,1152428,1898625,2021,6/14/2021 17:03,41.87768932,-87.71578841,(41.87768932-87.71578841)
12393511,JE264403,6/7/2021 18:11,009XX W NORTH AVE,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,1822,18,27,8,6,,,2021,6/14/2021 17:03,,,()
12388156,JE257935,6/7/2021 18:10,083XX S INGLESIDE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,APARTMENT,FALSE,FALSE,632,6,8,44,14,1184003,1849986,2021,6/14/2021 17:03,41.74353835,-87.60137537,(41.74353835-87.60137537)
12388142,JE257442,6/7/2021 18:08,051XX S DR MARTIN LUTHER KING JR DR,486,BATTERY,DOMESTIC BATTERY SIMPLE,PARK PROPERTY,FALSE,TRUE,231,2,3,40,08B,1179795,1871122,2021,6/14/2021 17:03,41.80163488,-87.61614783,(41.80163488-87.61614783)
12387531,JE257423,6/7/2021 18:06,107XX S YATES AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,FALSE,FALSE,434,4,7,51,26,1194345,1834403,2021,6/14/2021 17:03,41.70052949,-87.56399249,(41.70052949-87.56399249)
12387551,JE257428,6/7/2021 18:02,004XX S PULASKI RD,560,ASSAULT,SIMPLE,GROCERY FOOD STORE,FALSE,FALSE,1132,11,28,26,08A,1149798,1897607,2021,6/14/2021 17:03,41.87494734,-87.72547164,(41.87494734-87.72547164)
12388116,JE257954,6/7/2021 18:00,061XX S KEDZIE AVE,610,BURGLARY,FORCIBLE ENTRY,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,823,8,23,66,5,1156113,1863531,2021,6/14/2021 17:03,41.7813135,-87.70320313,(41.7813135-87.70320313)
12388792,JE258890,6/7/2021 18:00,061XX W FULLERTON AVE,810,THEFT,OVER $500,PARK PROPERTY,FALSE,FALSE,2512,25,30,19,6,1135255,1915305,2021,6/14/2021 17:03,41.92378312,-87.77844804,(41.92378312-87.77844804)
12388052,JE257876,6/7/2021 18:00,127XX S PEORIA ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,523,5,34,53,6,1172649,1820388,2021,6/14/2021 17:03,41.66257445,-87.64384527,(41.66257445-87.64384527)
12387574,JE257425,6/7/2021 18:00,064XX N NEWARK AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,1611,16,41,10,14,1129476,1942307,2021,6/14/2021 17:03,41.99798017,-87.79906411,(41.99798017-87.79906411)
12387756,JE257482,6/7/2021 18:00,064XX N NEWARK AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,1611,16,41,10,14,1129476,1942307,2021,6/14/2021 17:03,41.99798017,-87.79906411,(41.99798017-87.79906411)
12387782,JE257618,6/7/2021 18:00,059XX N KILBOURN AVE,584,STALKING,VIOLATION OF STALKING NO CONTACT ORDER,RESIDENCE,FALSE,FALSE,1711,17,39,12,26,1145346,1939115,2021,6/14/2021 17:03,41.98893455,-87.74076439,(41.98893455-87.74076439)
12387526,JE257422,6/7/2021 18:00,036XX W 105TH ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,2211,22,19,74,11,1153972,1834744,2021,6/14/2021 17:03,41.70235986,-87.71181484,(41.70235986-87.71181484)
12387658,JE257433,6/7/2021 18:00,008XX N KEDZIE AVE,460,BATTERY,SIMPLE,SMALL RETAIL STORE,FALSE,FALSE,1121,11,27,23,08B,1154891,1905271,2021,6/14/2021 17:03,41.89587761,-87.70656663,(41.89587761-87.70656663)
12387726,JE257419,6/7/2021 17:55,117XX S YALE AVE,810,THEFT,OVER $500,ABANDONED BUILDING,FALSE,TRUE,522,5,34,53,6,1176720,1827046,2021,6/14/2021 17:03,41.68075471,-87.6287484,(41.68075471-87.6287484)
12387773,JE257440,6/7/2021 17:55,005XX W 123RD ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,TRUE,FALSE,523,5,34,53,15,1174957,1823332,2021,6/14/2021 17:03,41.67060229,-87.63531198,(41.67060229-87.63531198)
12387710,JE257431,6/7/2021 17:50,100XX S HOXIE AVE,483,BATTERY,AGGRAVATED PROTECTED EMPLOYEE - OTHER DANGEROUS WEAPON,CTA BUS,FALSE,FALSE,431,4,7,51,04B,1195127,1838998,2021,6/14/2021 17:03,41.71311942,-87.56097826,(41.71311942-87.56097826)
12387725,JE257460,6/7/2021 17:47,009XX W 117TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,524,5,34,53,14,1171972,1827240,2021,6/14/2021 17:03,41.68139232,-87.64612277,(41.68139232-87.64612277)
12387612,JE257420,6/7/2021 17:43,049XX S PAULINA ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,931,9,20,61,14,1165846,1871883,2021,6/14/2021 17:03,41.80403114,-87.66728243,(41.80403114-87.66728243)
12387752,JE257448,6/7/2021 17:35,071XX S WESTERN AVE,560,ASSAULT,SIMPLE,TAVERN / LIQUOR STORE,FALSE,FALSE,832,8,18,66,08A,1161607,1857345,2021,6/14/2021 17:03,41.764226,-87.68323222,(41.764226-87.68323222)
12388068,JE257882,6/7/2021 17:30,004XX E 45TH ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,FALSE,FALSE,221,2,3,38,7,1179923,1875275,2021,6/14/2021 17:03,41.81302813,-87.61555121,(41.81302813-87.61555121)
12387749,JE257410,6/7/2021 17:30,088XX S WOOD ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,2221,22,21,71,08B,1165892,1845995,2021,6/14/2021 17:03,41.73299003,-87.66784834,(41.73299003-87.66784834)
12388317,JE258031,6/7/2021 17:30,068XX S HARPER AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,332,3,5,43,6,1187564,1859926,2021,6/14/2021 17:03,41.77073076,-87.58801227,(41.77073076-87.58801227)
12387554,JE257385,6/7/2021 17:25,037XX W GRENSHAW ST,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,TRUE,1133,11,24,29,08A,1151700,1894784,2021,6/14/2021 17:03,41.86716354,-87.71856247,(41.86716354-87.71856247)
12387594,JE257388,6/7/2021 17:20,023XX N OAK PARK AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - YARD (FRONT / BACK),FALSE,FALSE,2512,25,36,18,14,1130705,1914515,2021,6/14/2021 17:03,41.92169484,-87.79518503,(41.92169484-87.79518503)
12391782,JE257392,6/7/2021 17:20,072XX S STONY ISLAND AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,324,3,7,43,08B,,,2021,6/14/2021 17:03,,,()
12387569,JE257382,6/7/2021 17:18,052XX S KOLIN AVE,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,815,8,23,57,08A,1148254,1869436,2021,6/14/2021 17:03,41.79767217,-87.73186488,(41.79767217-87.73186488)
12387781,JE257403,6/7/2021 17:18,055XX N KENMORE AVE,460,BATTERY,SIMPLE,APARTMENT,TRUE,FALSE,2023,20,48,77,08B,1168247,1937041,2021,6/14/2021 17:03,41.98277774,-87.65659189,(41.98277774-87.65659189)
12387662,JE257391,6/7/2021 17:15,016XX S SAWYER AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,1022,10,24,29,08B,1154966,1891633,2021,6/14/2021 17:03,41.85845204,-87.7066569,(41.85845204-87.7066569)
12387599,JE257370,6/7/2021 17:08,094XX S ASHLAND AVE,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,2221,22,21,73,6,1167325,1842212,2021,6/14/2021 17:03,41.72257838,-87.66270655,(41.72257838-87.66270655)
12387500,JE257354,6/7/2021 17:03,051XX N BROADWAY,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,FALSE,FALSE,2033,20,48,3,6,1167382,1934442,2021,6/14/2021 17:03,41.97566472,-87.6598483,(41.97566472-87.6598483)
12387576,JE257469,6/7/2021 17:03,122XX S LOWE AVE,470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,TRUE,FALSE,523,5,34,53,24,1174191,1823775,2021,6/14/2021 17:03,41.67183495,-87.63810239,(41.67183495-87.63810239)
12389173,JE259252,6/7/2021 17:00,087XX S BEVERLY AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,2221,22,21,71,11,1164790,1846586,2021,6/14/2021 17:03,41.73463513,-87.67186885,(41.73463513-87.67186885)
12388070,JE257898,6/7/2021 17:00,035XX N OSCEOLA AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1631,16,38,17,6,1125788,1922587,2021,6/14/2021 17:03,41.94392869,-87.81307182,(41.94392869-87.81307182)
12387721,JE257610,6/7/2021 17:00,070XX S BELL AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,832,8,17,66,7,1162615,1857923,2021,6/14/2021 17:03,41.76579115,-87.67952153,(41.76579115-87.67952153)
12387791,JE257625,6/7/2021 17:00,055XX S PAYNE DR,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,233,2,20,40,08B,1182172,1868631,2021,6/14/2021 17:03,41.79474461,-87.6075077,(41.79474461-87.6075077)
